JUSTMADE4U,QUEENS,11372,American,Critical,9,A
NORTHSHOREDINER,QUEENS,11358,American,Not Critical,13,A
SUBWAY,MANHATTAN,10036,Sandwiches,Not Critical,11,A
GOLDENPALACEGOURMET,QUEENS,11355,Chinese,Not Critical,9,A
PULQUERIA,MANHATTAN,10013,Mexican,Not Critical,11,A
CROWNFRIEDCHICKEN,BROOKLYN,11221,Chicken,Not Critical,5,A
YUELAIBAKERY,MANHATTAN,10002,Chinese,Critical,19,B
BAGELSCAFE/GOWANUSYACHTCLUB,BROOKLYN,11231,Bagels/Pretzels,Critical,23,B
LASPERLASSALVADORENORESTAURANTE,QUEENS,11358,Spanish,Critical,13,A
ANJAPPAR,MANHATTAN,10016,Indian,Critical,9,A
CHICKENPERFECT,QUEENS,11432,Chicken,Not Critical,10,A
QCAFE(QUEENSCOLLEGE),QUEENS,11367,Continental,Not Critical,13,A
PUERTOPLATARESTAURANT,BROOKLYN,11208,Latin,Not Critical,7,A
THECLIFF,MANHATTAN,10034,Latin,Critical,7,A
L.E.SKITCHEN,MANHATTAN,10002,Hamburgers,Critical,10,A
THEBURGERBISTRO,BROOKLYN,11209,Hamburgers,Not Critical,10,A
MANNY'S,BROOKLYN,11233,American,Critical,47,C
QUEENSBULLY,QUEENS,11375,American,Not Critical,10,A
HALEHEARTYSOUP,MANHATTAN,10003,Soups  Sandwiches,Not Critical,3,A
NORTHERNDUMPLINGKING,QUEENS,11355,Chinese,Not Critical,10,A
GHOROASWEETSRESTAURANT,BROOKLYN,11218,Bangladeshi,Not Critical,11,A
EMERALDFORTUNE,BROOKLYN,11223,Chinese,Critical,33,C
FOOSING,STATEN ISLAND,10308,Chinese,Critical,10,A
STARBUCKS,MANHATTAN,10104,Cafe,Not Critical,2,A
RIODELAPLATABAKERY,QUEENS,11373,Bakery,Not Critical,12,A
MAGGIEBAKERY,BROOKLYN,11204,Bakery,Not Critical,19,B
RIVERDALEDINER,BRONX,10463,American,Critical,20,B
BOBBYVAN'SGRILL,MANHATTAN,10020,Steak,Critical,12,A
SUBWAY,MANHATTAN,10009,Sandwiches,Not Critical,12,A
THEVILLAGELANTERN,MANHATTAN,10012,American,Critical,10,A
CHARLEY'SPHILLYSTEAKS,BROOKLYN,11234,Sandwiches,Critical,10,A
ICECREAMCENTERCAFE,BROOKLYN,11219,Jewish/Kosher,Not Critical,13,A
BUTTERSCOTCH,BROOKLYN,11225,Bakery,Not Critical,13,A
RAY'SPIZZABAGELCAFE,MANHATTAN,10003,Pizza/Italian,Not Critical,9,A
CAPRIRISTORANTEPIZZERIABAR,MANHATTAN,10013,Italian,Not Critical,20,Z
CHIPOTLEMEXICANGRILL,MANHATTAN,10065,Tex-Mex,Not Critical,11,A
HILTONGARDENINN,QUEENS,11101,Armenian,Not Critical,6,A
DRINK-TEA,BROOKLYN,11220,Cafe,Critical,7,A
WICHCRAFT,MANHATTAN,10013,Sandwiches,Critical,13,A
CAPIZZI,STATEN ISLAND,10308,Italian,Not Critical,11,A
JohnnyRockets,MANHATTAN,10119,American,Not Critical,12,A
KUSHIANGRESTAURANT,QUEENS,11354,Chinese,Critical,31,C
"DUNKIN'DONUTS,BASKINROBBINS",MANHATTAN,10019,Donuts,Not Critical,12,A
MYTHOSRESTAURANT,QUEENS,11358,Greek,Not Critical,11,A
LORRAINE'SBARANDGRILL,BRONX,10462,American,Not Critical,13,A
LUISACHIMICHURRY,MANHATTAN,10033,Latin,Not Critical,4,A
G'SRESTAURANTBAKERY,QUEENS,11420,Caribbean,Critical,14,B
MEETTHEMEAT,QUEENS,11105,Steak,Critical,12,A
MAGNOLIABAKERY,MANHATTAN,10022,Bakery,Critical,12,A
SOTTOVOCERESTAURANT,BROOKLYN,11215,Italian,Critical,13,A
FLANNERY'SBAR,MANHATTAN,10011,American,Critical,10,A
YUMYUMBANGKOK,MANHATTAN,10036,Thai,Critical,21,B
SANPANINO,MANHATTAN,10014,Italian,Critical,9,A
LAMESITA,BROOKLYN,11237,Mexican,Critical,12,A
DUNKIN'DONUTS,QUEENS,11436,Donuts,Critical,12,A
NEIL'SCOFEESHOP,MANHATTAN,10021,American,Not Critical,26,B
CAFEARTE,MANHATTAN,10004,Sandwiches/Salads/Mixed Buffet,Not Critical,10,A
MOTTHAVENBARGRILL,BRONX,10454,American,Not Critical,9,A
THEEASTPOLE,MANHATTAN,10065,American,Critical,10,A
CHORUSMUSICSTUDIO/CHORUSKARAOKELOUNGEBAR,MANHATTAN,10001,Korean,Not Critical,11,A
JALISCOTACO'S,BRONX,10454,Tex-Mex,Critical,13,A
HORUSKABABHOUSE,MANHATTAN,10009,Middle Eastern,Critical,12,A
BROOKLYNSTOOPS,BROOKLYN,11205,American,Critical,26,B
MUTZ,BRONX,10465,Italian,Not Critical,7,A
MINIDITO,MANHATTAN,10019,Mexican,Not Critical,11,A
BASIK,BROOKLYN,11211,American,Critical,18,B
HOTCHIX,BROOKLYN,11201,Chicken,Critical,12,A
TONY'SPIZZERIA,STATEN ISLAND,10312,Pizza,Not Critical,9,A
HARRY'SCAFE/HARRY'SSTEAK,MANHATTAN,10004,American,Critical,32,C
PRETAMANGER,MANHATTAN,10017,American,Critical,8,A
CAFEMETRO,MANHATTAN,10017,American,Not Critical,2,A
WICHCRAFT,MANHATTAN,10001,Sandwiches,Not Critical,10,A
MOONTIKKAGRILL,QUEENS,11432,Indian,Critical,8,A
GRANDAVENUEPIZZA,QUEENS,11103,Pizza,Not Critical,32,Z
CHOLULADELIGROCERY,BROOKLYN,11237,Mexican,Not Critical,10,A
BONAOCHIMIRESTAURANT,QUEENS,11421,Spanish,Not Critical,13,A
JAIYATHAIORIENTALRESTAURANT,MANHATTAN,10016,Thai,Not Critical,13,A
CHEFQUANGGUYANESECHINESEEXPRESS,BROOKLYN,11208,Caribbean,Critical,8,A
B'KLYN'SPIZZAJOINT,BROOKLYN,11228,Pizza/Italian,Not Critical,13,A
THELIBERTYCAFE(S.I.NEWHOUSE),MANHATTAN,10004,Bagels/Pretzels,Critical,9,A
LAOAXAQUENARESTAURANT,MANHATTAN,10032,Mexican,Critical,12,A
AOABARGRILL,MANHATTAN,10013,American,Not Critical,13,A
BURRITOBOWLGRILL,BROOKLYN,11217,Asian,Not Critical,9,A
KORONETPIZZA,MANHATTAN,10032,Pizza,Critical,12,A
ENNJU,MANHATTAN,10003,Japanese,Critical,11,A
BELLANOTTEPIZZERIA,BRONX,10463,Pizza/Italian,Critical,10,A
CUCUMBER,STATEN ISLAND,10308,Japanese,Critical,12,A
NAOMIKOSHERPIZZA,QUEENS,11367,Jewish/Kosher,Not Critical,9,A
LAFONDARESTAURANTANDTAPASBAR,MANHATTAN,10029,Latin,Critical,44,C
NAMUDOL,QUEENS,11354,Korean,Not Critical,20,B
FAMOUSFAMIGLIAPIZZERIA,MANHATTAN,10025,Pizza,Critical,10,A
VEGGIES,BROOKLYN,11225,"Juice, Smoothies, Fruit Salads",Not Critical,12,A
BUZZ,BROOKLYN,11225,Caribbean,Critical,7,A
BLACKMOUNTAIN,BROOKLYN,11231,American,Critical,6,A
WINGTIPSLOUNGE,QUEENS,11430,American,Not Critical,11,A
10THAVENUECOOKSHOP,MANHATTAN,10011,American,Critical,12,A
STARBUCKS,QUEENS,11385,Cafe,Not Critical,13,A
YANKEEPIZZARESTAURANT,MANHATTAN,10009,Pizza,Not Critical,13,A
CLINTONRESTAURANT,QUEENS,11357,Italian,Critical,11,A
TASTEOFSAMARKAND,QUEENS,11374,Russian,Not Critical,17,B
CORSOCOFFEE,MANHATTAN,10036,Cafe,Not Critical,11,A
LOBSTERJOINT,BROOKLYN,11222,American,Critical,7,A
LAVRAIERACLETTE,MANHATTAN,10009,French,Critical,7,A
JAMBAJUICE,MANHATTAN,10001,"Juice, Smoothies, Fruit Salads",Critical,9,A
JR.BELLA'S,BROOKLYN,11218,Pizza,Not Critical,11,A
MAXBAKERYRESTAURANT,QUEENS,11372,Chinese,Critical,27,B
"DUNKIN'DONUTS,BASKINROBBINS",QUEENS,11435,Donuts,Not Critical,10,A
BILLY'SBAKERY,MANHATTAN,10019,Bakery,Not Critical,9,A
LANORTENA,BROOKLYN,11206,Mexican,Not Critical,13,A
DUNKIN'DONUTS,QUEENS,11435,Donuts,Critical,9,A
IFHELBUFFETRESTAURANTALBERTO'SMOFONGOHOUSE,MANHATTAN,10040,Latin,Critical,13,A
WALLSERESTARUANT,MANHATTAN,10014,German,Critical,12,A
George's,BROOKLYN,11218,American,Critical,10,A
CITIZENSOFCHELSEA,MANHATTAN,10001,American,Critical,12,A
SOCARRAT(PAELLABARANDWINEBAR),MANHATTAN,10011,Spanish,Not Critical,8,A
DUNKIN'DONUTS,QUEENS,11694,Donuts,Not Critical,12,A
KENNEDYFRIEDCHICKEN,BRONX,10460,Chicken,Critical,13,A
KAIETEUREXPRESSRESTAURANT,QUEENS,11419,Caribbean,Critical,33,C
CURRYHUT,MANHATTAN,10018,Bangladeshi,Critical,10,A
PACO'S,STATEN ISLAND,10305,Mexican,Not Critical,9,A
PIZZAGARDEN,QUEENS,11358,Pizza,Not Critical,9,A
"DUNKIN'DONUTS,BASKINROBBINS,SUBWAY",MANHATTAN,10001,Donuts,Critical,12,A
JADEASIANBISTRO,STATEN ISLAND,10306,Chinese/Japanese,Not Critical,10,A
FLACO'SPIZZERIA,MANHATTAN,10032,Pizza,Critical,11,A
CHIPOTLEMEXICANGRILL,QUEENS,11375,Mexican,Not Critical,11,A
NEWYORKUNIVERSITY-LAWSCHOOL,MANHATTAN,10012,American,Not Critical,2,A
ELGIRASOLBAKERY,BROOKLYN,11208,Bakery,Not Critical,12,A
STONECREEK,MANHATTAN,10016,American,Critical,13,A
REVELITMGARDEN,MANHATTAN,10014,Italian,Not Critical,9,A
FAIRFIELDINN,MANHATTAN,10018,American,Critical,12,A
THECOSMOPOLITANCLUB,MANHATTAN,10065,American,Not Critical,11,A
ATRIUMDUMBO,BROOKLYN,11201,French,Critical,8,A
TWOTABLESPOON(DEKALBMARKET),BROOKLYN,11201,American,Critical,19,Z
GOLDENKRUSTCARIBBEANBAKERYGRILL,MANHATTAN,10027,Caribbean,Critical,12,A
DUNKIN'DONUTS,MANHATTAN,10027,Donuts,Not Critical,13,A
SOLDEQUITORESTAURANTII,BROOKLYN,11219,Latin,Not Critical,23,B
DUNKIN'DONUTS,STATEN ISLAND,10306,Donuts,Critical,12,A
HAPPYGARDENCHINESERESTAURANT,BROOKLYN,11207,Chinese,Not Critical,4,A
MAISONKAYSERBAKERY,MANHATTAN,10013,Bakery,Critical,12,A
TACOSMEXICO,QUEENS,11368,Mexican,Not Critical,24,Z
NEWKIMTUONGRESTAURANT,MANHATTAN,10002,Chinese,Not Critical,22,B
DOUBLECRISPYBAKERY,MANHATTAN,10013,Bakery,Critical,6,A
AUNTIEANNE'SPRETZELS,BROOKLYN,11217,American,Not Critical,4,A
THEDUBLINER,MANHATTAN,10004,Irish,Critical,12,A
"DUNKIN'DONUTS,BASKINROBBINS",QUEENS,11379,Donuts,Not Critical,12,A
DAILYBAGEL,MANHATTAN,10065,American,Not Critical,3,Z
CROPSEYPIZZA,BROOKLYN,11214,Pizza/Italian,Critical,5,A
VINNY'SLUNCHBOX,BROOKLYN,11223,American,Critical,50,C
ASTORIAFAMILYPIZZA,QUEENS,11105,Pizza,Critical,13,A
JUICEGENERATIONCAFEGROUP,MANHATTAN,10012,American,Critical,5,A
VINNIE'SPIZZERIA/LUNCHEONETTE,BROOKLYN,11230,Pizza/Italian,Critical,10,A
AGUAROJABARLOUNGE,MANHATTAN,10034,Spanish,Not Critical,2,A
PRETAMANGER,MANHATTAN,10017,Sandwiches,Critical,12,A
MERCURYBAR,MANHATTAN,10036,American,Critical,8,A
5THAVENUEEMPIRECAFE,MANHATTAN,10016,Chinese,Critical,10,A
FERRISBOOTHCOMMONS-ALFREDLERNERHALL,MANHATTAN,10027,American,Not Critical,12,A
WAHIDINER,MANHATTAN,10032,American,Critical,12,A
POPEYESLOUISIANAKITCHEN,BROOKLYN,11224,Chicken,Critical,11,A
TWO8TWOBARBURGER,BROOKLYN,11201,American,Not Critical,11,A
THEWHEELHOUSE,BROOKLYN,11237,American,Not Critical,13,A
TANKOJAPANESEFUSION,QUEENS,11361,Japanese,Critical,9,A
CELTICGASTHAUS,QUEENS,11385,American,Critical,7,A
GOODFRIENDCHINESERESTAURANT,BROOKLYN,11216,Chinese,Not Critical,4,A
JADELINDENRESTAURANT,QUEENS,11414,Chinese,Critical,11,A
GABY'SBAKERY,BROOKLYN,11237,Bakery,Not Critical,7,A
UPSIDECRAFTBURGERS,BROOKLYN,11218,Jewish/Kosher,Not Critical,18,B
STARBUCKS,MANHATTAN,10173,Cafe,Not Critical,2,A
MAPLELEAFLOUNGE,QUEENS,11371,American,Not Critical,12,A
GOLDENIMPERIALSEAFOODRESTAURANT,BROOKLYN,11220,Chinese,Critical,14,C
CHLOE'SSOFTSERVEFRUITCO.,MANHATTAN,10003,"Ice Cream, Gelato, Yogurt, Ices",Critical,13,A
TRIBECATAPHOUSE,MANHATTAN,10013,American,Critical,18,B
MR.TUBAKERY,QUEENS,11354,Bakery,Not Critical,10,A
CRYSTALMANOR,BROOKLYN,11210,American,Critical,13,A
LACONTENTA,MANHATTAN,10002,Mexican,Critical,12,A
BENEPIZZERIARESTAURANT,BROOKLYN,11218,Pizza/Italian,Critical,31,C
TACOSCALIFORNIARESTAURANT,BROOKLYN,11220,Mexican,Critical,30,C
YANKEEJZPIZZA,BRONX,10472,Pizza,Not Critical,12,A
KRYSTAL'SPASTRYSHOP,QUEENS,11377,Bakery,Not Critical,8,A
555VIVACAFE,BRONX,10455,American,Critical,9,A
TORNADOCREPES,QUEENS,11385,Other,Critical,12,A
GREATCHINA,MANHATTAN,10027,Chinese,Not Critical,10,A
TAKAHACHIBAKERY,MANHATTAN,10007,Bakery,Critical,8,A
MYPIZZERIA,STATEN ISLAND,10304,Pizza/Italian,Critical,15,B
JOHNNY'SPIZZA,BROOKLYN,11220,Pizza/Italian,Critical,7,A
ZOOBREWS-BRONXZOO,BRONX,10460,American,Not Critical,9,A
MING'SDELIGHT,MANHATTAN,10016,Chinese,Critical,24,B
MCDONALD'S,MANHATTAN,10036,Hamburgers,Not Critical,11,A
TROPICALJERK,QUEENS,11101,Caribbean,Critical,8,A
GETTINGHUNGRY,MANHATTAN,10014,Delicatessen,Critical,7,A
G'sRESTAURANTBAR,QUEENS,11422,Caribbean,Critical,20,B
MEYERSBAGERI,BROOKLYN,11211,Cafe,Critical,12,A
REDHOUSEASIANFUSION,QUEENS,11366,Asian,Critical,25,B
PANADERIACOATZINGO,QUEENS,11372,Bakery,Not Critical,13,A
LITTLEPARK,MANHATTAN,10007,American,Critical,5,A
CHINAAAA,QUEENS,11372,Chinese,Not Critical,12,A
MCDONALD'S,MANHATTAN,10031,Hamburgers,Critical,28,C
LUMPIASHCK,MANHATTAN,10011,Filipino,Critical,9,A
CROWNFRIEDCHICKEN,BROOKLYN,11212,Chicken,Critical,22,B
DUNKIN'DONUTS,STATEN ISLAND,10314,Donuts,Not Critical,12,A
PUEBLASEAFOOD,QUEENS,11372,Mexican,Not Critical,10,A
THEBLACKWHALE,BRONX,10464,American,Critical,11,A
DARKHORSE,MANHATTAN,10007,American,Critical,54,Z
SPREADS,MANHATTAN,10016,American,Critical,10,A
PRETAMANGER,MANHATTAN,10022,Sandwiches,Critical,9,A
JOE'SSHANGHAIRESTAURANT,QUEENS,11354,Chinese,Not Critical,21,B
HQCLUB,MANHATTAN,10018,American,Not Critical,10,A
VILLACEMITA,MANHATTAN,10009,Mexican,Not Critical,13,A
L'UNIQUEBARRESTAURANT,BROOKLYN,11226,Caribbean,Not Critical,13,A
PARISBAGUETTE,QUEENS,11354,Bakery,Critical,9,A
TRADESMAN,BROOKLYN,11206,American,Critical,9,A
BLUEDOG,MANHATTAN,10010,Sandwiches/Salads/Mixed Buffet,Not Critical,13,A
KENNEDY'SCHICKENSANDWICHS,BRONX,10459,Chicken,Critical,10,A
PHOBANGRESTAURANT,MANHATTAN,10013,Vietnamese/Cambodian/Malaysia,Not Critical,9,A
CONNOLLY'SPUB,MANHATTAN,10017,Irish,Critical,10,A
BOMBAYJUNCTION/PIZZAKING,MANHATTAN,10018,Indian,Not Critical,26,B
MCDONALD'S,QUEENS,11368,Hamburgers,Not Critical,7,A
WILD,MANHATTAN,10014,Pizza,Critical,17,B
BEVACCORESTAURANT/BINC,BROOKLYN,11201,Italian,Critical,8,A
STAND435,QUEENS,11368,American,Critical,8,A
AROMECAFE32,MANHATTAN,10001,American,Critical,19,B
THEMONTROSE,BROOKLYN,11217,American,Not Critical,20,B
KUMOSUSHI,MANHATTAN,10014,Japanese,Critical,10,A
111RESTAURANT,QUEENS,11430,American,Not Critical,8,A
ALMANAK/THEBAR,MANHATTAN,10017,American,Not Critical,9,A
DUNKINDONUTS,STATEN ISLAND,10312,Donuts,Not Critical,2,A
MUTUALOFAMERICA,MANHATTAN,10022,American,Not Critical,3,A
15FLAVORS,BRONX,10465,"Ice Cream, Gelato, Yogurt, Ices",Not Critical,6,A
DARKHORSE,MANHATTAN,10007,American,Critical,9,A
HOTSICHUAN,MANHATTAN,10011,Chinese,Not Critical,12,A
TWODOORSTAVERN,MANHATTAN,10128,American,Not Critical,12,A
DUNKIN'DONUTS,BROOKLYN,11214,Donuts,Critical,12,A
KENNEDYFRIEDCHICKEN,BRONX,10456,Chicken,Not Critical,5,A
TASTEOFDOLLY'SPIZZERIARESTAURANT,QUEENS,11368,Pizza/Italian,Not Critical,11,A
LENOXCOFFEE,MANHATTAN,10027,Cafe,Critical,7,A
TASTI-D-LITE,MANHATTAN,10021,"Ice Cream, Gelato, Yogurt, Ices",Not Critical,11,A
BIARRITZBAKERY,BRONX,10459,Bakery,Not Critical,12,A
MYTHREESONSRESTAURANT,BROOKLYN,11228,American,Critical,10,A
NEIR'STAVERN,QUEENS,11421,American,Critical,10,A
BURGERKING,QUEENS,11385,Hamburgers,Not Critical,13,A
KENCOOK,MANHATTAN,10012,Italian,Critical,13,A
MCDONALD'S,BRONX,10465,Hamburgers,Not Critical,9,A
4618BAKERY,BROOKLYN,11220,Bakery,Not Critical,9,A
STARBUCKS,MANHATTAN,10019,Cafe,Critical,13,A
LANDSEARESTAURANT,BRONX,10463,American,Not Critical,11,A
PAPINICEBAR,BRONX,10469,American,Critical,21,B
KENNEDYFRIEDCHICKEN,BROOKLYN,11231,Chicken,Not Critical,12,A
PEACEFOODCAFE,MANHATTAN,10024,American,Critical,13,A
DESY'SCLAMBARRESTAURANT,BROOKLYN,11211,Italian,Not Critical,12,A
CRESCENTGRILL,QUEENS,11101,American,Not Critical,9,A
UNCLEJACK'SSTEAKHOUSE,MANHATTAN,10019,Steak,Not Critical,4,A
PARNELL'SPUB,MANHATTAN,10022,Irish,Critical,12,A
ATLANTICDINER,QUEENS,11419,American,Critical,7,A
DOUGHBOYSPIZZA,MANHATTAN,10016,Pizza,Critical,38,C
KINGHOUSE,MANHATTAN,10032,Chinese,Critical,18,B
PIZZAMARU,QUEENS,11354,Pizza,Not Critical,11,A
SAMURAIJAPAN,QUEENS,11372,Japanese,Not Critical,15,B
WEMBLEYATHLETICCLUB,BRONX,10470,American,Critical,12,A
38DELI,BROOKLYN,11219,Chinese,Not Critical,2,A
DARBARGRILL,MANHATTAN,10022,Indian,Not Critical,8,A
NEWCHINATOWNRESTAURANT,MANHATTAN,10009,Chinese,Not Critical,10,A
PEACEFOODCAFE,MANHATTAN,10024,American,Not Critical,10,A
VIATRENTA,QUEENS,11103,Italian,Not Critical,11,A
XINGYUN,QUEENS,11355,Chinese,Not Critical,13,A
FRANK'SPIZZARESTAURANT,BROOKLYN,11234,Pizza,Critical,10,A
TBAAR,QUEENS,11373,"Juice, Smoothies, Fruit Salads",Critical,13,A
DOMINO'S,MANHATTAN,10034,Pizza,Not Critical,12,A
KENNEDYFRIEDCHICKEN,BRONX,10456,Chicken,Critical,12,A
DOUGLASTONGOLFSNACKS,QUEENS,11362,American,Critical,7,A
HOLIDAYINNEXPRESS,MANHATTAN,10036,Continental,Critical,12,A
NOBUNEWYORK,MANHATTAN,10013,Japanese,Critical,11,A
LABOINAROJASTEAKHOUSE,QUEENS,11372,Latin,Critical,10,A
LINKLATERS,MANHATTAN,10105,American,Critical,7,A
CHIPOTLEMEXICANGRILL,MANHATTAN,10020,Mexican,Not Critical,30,C
OISHII,QUEENS,11418,Japanese,Critical,20,B
GOGOCURRY,MANHATTAN,10038,Japanese,Not Critical,39,C
PEARLRESTAURANT,QUEENS,11419,Chinese,Not Critical,10,A
CAFEBEE,MANHATTAN,10023,Cafe,Critical,7,A
JUQUILAMEXICANCUISINE,QUEENS,11373,Spanish,Critical,12,A
CAKESHOP,MANHATTAN,10002,Cafe,Not Critical,9,A
ELTEQUILEROIIBAR,BROOKLYN,11230,Mexican,Critical,20,B
CHINACITYRESTAURANT,BROOKLYN,11206,Chinese,Not Critical,22,B
NEWRAINBOWRESTAURANT,BRONX,10466,Chinese,Not Critical,7,A
BEKYBAKERYANDCOFFEESHOP,QUEENS,11368,Spanish,Critical,10,A
CHEEKYSANDWICHES,MANHATTAN,10002,Sandwiches,Not Critical,12,A
NEWKING'SFOODRESTAURANT,BROOKLYN,11221,Chinese,Not Critical,3,A
TheRoost,MANHATTAN,10009,Cafe,Not Critical,19,B
JAHN'SRESTAURANT,QUEENS,11372,American,Not Critical,13,A
JEUNJUKOREANRESTAURANT,QUEENS,11354,Korean,Critical,12,A
PARADIGMCAFE,MANHATTAN,10018,Cafe,Critical,11,A
GOLDENWOKS,MANHATTAN,10014,Chinese,Critical,12,A
ELPATIO,QUEENS,11432,Spanish,Not Critical,11,A
PROFESSORTHOM'S,MANHATTAN,10003,American,Not Critical,9,A
UNIONCAFERESTAURANT,BROOKLYN,11215,American,Not Critical,11,A
USADINER,QUEENS,11422,American,Critical,26,B
TONY'SPIZZA,BRONX,10466,Pizza,Not Critical,10,A
NO.1RESTAURANT,MANHATTAN,10040,Chinese/Cuban,Not Critical,13,A
DIAMANTEPOBLANORESTAURANT,BRONX,10468,Mexican,Critical,7,A
GOUBANGZICHICKEN,QUEENS,11354,Chinese,Critical,9,A
RUSTY'S,STATEN ISLAND,10302,Caribbean,Critical,19,B
HOPHOUSEHARLEM,MANHATTAN,10026,Pizza,Not Critical,10,A
DENNIS'PLACE,BROOKLYN,11212,American,Critical,12,A
WORLDAMERICAKITCHEN,QUEENS,11420,Chinese,Not Critical,9,A
CLDUMPLINGHOUSE,MANHATTAN,10002,Chinese,Critical,9,A
DUNKIN'DONUTS,QUEENS,11370,Donuts,Critical,12,A
ISLANDKITCHENCHINESERESTAURANT,STATEN ISLAND,10314,Chinese,Critical,9,A
KANWAHCHINESERESTAURANT,QUEENS,11355,Chinese/Cuban,Critical,7,A
STAMINAGRILLJUICEBAR,MANHATTAN,10038,American,Critical,12,A
BILLY'SBAKERY,MANHATTAN,10013,Bakery,Critical,12,A
SEALEVELCAFE,MANHATTAN,10017,American,Not Critical,10,A
YOURHOUSECAFE,BROOKLYN,11209,Cafe,Critical,13,A
KENCOOK,MANHATTAN,10012,Italian,Critical,31,C
SASHIMIEXPRESS,MANHATTAN,10075,Japanese,Critical,12,A
GUIZHOUNOODLESHOUSE,QUEENS,11355,Chinese,Critical,12,A
LEGENDSNYC,MANHATTAN,10001,American,Not Critical,23,B
THEBOWERYBALLROOM,MANHATTAN,10002,American,Not Critical,27,Z
RUSSPIZZA,BROOKLYN,11222,Pizza,Not Critical,12,A
POLLOSABROSORESTAURANT,BRONX,10458,Latin,Not Critical,11,A
FUTIGISUSHI,QUEENS,11365,Japanese,Critical,9,A
SVLBAR,QUEENS,11102,Greek,Critical,10,A
GRANDPLAZA,STATEN ISLAND,10308,American,Critical,12,A
NICKSTEF'SSTEAKHOUSE,MANHATTAN,10001,Steak,Critical,8,A
MCDONALD'S,BROOKLYN,11213,Hamburgers,Critical,12,A
NEWSTARBAKERY,QUEENS,11355,Bakery,Critical,7,A
DAGANPIZZA,BROOKLYN,11234,Pizza,Critical,13,A
BURGERINC,MANHATTAN,10014,American,Critical,12,A
PIZZABAGELON3RD,BROOKLYN,11232,Delicatessen,Not Critical,10,A
ELNUEVOAMANECERRESTAURANT,MANHATTAN,10031,Latin,Critical,8,A
CIRCATABAC,MANHATTAN,10013,American,Critical,7,A
BILL'SRESTAURANT,QUEENS,11385,American,Critical,8,A
BROADWAYBAKERY,QUEENS,11373,Latin,Critical,10,A
ENTHAICETHAIKITCHEN,QUEENS,11106,Thai,Critical,7,A
MAXBAKERYRESTAURANT,QUEENS,11372,Chinese,Not Critical,18,B
MCDONALD'S,MANHATTAN,10029,Hamburgers,Not Critical,13,A
CONEDISON/THELEARNINGCENTER,QUEENS,11101,American,Critical,12,A
SAZONCOLOMBIA,QUEENS,11373,Spanish,Critical,12,A
MCDONALD'S,STATEN ISLAND,10304,Hamburgers,Not Critical,8,A
ASIANKITCHEN,QUEENS,11373,Chinese,Critical,10,A
TRIBECA'SKITCHEN,MANHATTAN,10013,American,Not Critical,13,A
DUMPLINGSTHINGS,BROOKLYN,11215,Chinese,Critical,8,A
SOCARRATNOLITA,MANHATTAN,10012,Spanish,Critical,9,A
XI'ANFAMOUSFOOD,MANHATTAN,10012,Chinese,Not Critical,2,A
SHANFABAKERY,BROOKLYN,11219,Chinese,Not Critical,26,B
LaColombe,MANHATTAN,10013,Cafe,Not Critical,9,A
ARTICHOKEBASILLE'SPIZZABAR,MANHATTAN,10011,Pizza/Italian,Not Critical,12,A
BOULTONWATT,MANHATTAN,10009,American,Not Critical,23,B
EMPERADORELIASRESTAURANT,BROOKLYN,11211,Latin,Critical,12,A
TALBAGEL,MANHATTAN,10028,Bagels/Pretzels,Critical,7,A
MASAKE,BROOKLYN,11230,Chinese/Japanese,Not Critical,13,A
LACE,MANHATTAN,10019,American,Not Critical,5,A
FLANAGAN'STAVERN,STATEN ISLAND,10308,American,Not Critical,13,A
LUNCHBOX,STATEN ISLAND,10302,American,Not Critical,11,A
MJNAVYYARDSUBSHOPPE,BROOKLYN,11205,Sandwiches,Critical,11,A
BARRY'SRESTAURANT,BRONX,10466,Caribbean,Critical,14,B
DUNKIN'DONUTS,QUEENS,11374,Donuts,Critical,7,A
BURGERKING,QUEENS,11372,Hamburgers,Not Critical,10,A
VIVATORO,BROOKLYN,11249,Mexican,Critical,45,Z
NEWCHEUNGCHOW,QUEENS,11691,Chinese,Not Critical,16,B
JIKJICAFE,QUEENS,11430,Japanese,Critical,9,A
NEWRUAN'SRESTAURANT,BROOKLYN,11214,Chinese,Not Critical,12,A
ELABUELOGOZON,QUEENS,11372,Latin,Critical,7,A
GLENDALEBAKESHOPCAFE,QUEENS,11378,Bakery,Not Critical,12,A
TAJCAFE,MANHATTAN,10003,Indian,Not Critical,13,A
WULIANGYERESTAURANT,MANHATTAN,10036,Chinese,Critical,36,C
LABAMBARESTAURANTGRILL,QUEENS,11377,Spanish,Not Critical,8,A
TOASTIES,MANHATTAN,10017,American,Not Critical,10,A
STBESSRESTAURANT,BRONX,10466,Caribbean,Not Critical,10,A
DOMINO'S,BROOKLYN,11207,Pizza,Critical,34,C
CEBU,BROOKLYN,11209,American,Not Critical,8,A
PEPPINO'S,BROOKLYN,11215,Italian,Not Critical,9,A
BICHEIROSBAR,QUEENS,11421,Spanish,Critical,12,A
BROTHERSPIZZA,QUEENS,11102,Pizza,Critical,10,A
MICHELYDELIFOODMARKET,BRONX,10453,Delicatessen,Not Critical,13,A
RINCONLATINORESTAURANT,BRONX,10466,Spanish,Critical,13,A
AL'SDELI,MANHATTAN,10123,Delicatessen,Not Critical,7,A
